ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
265970,3225,Emily Burns,F,73,71,68,67,78,43,74,41,47,9,8,50,8,10,13,13,30,11,30,22,15,12,51,49,69,17,36,13,8,11,13,10,57,33,56,28,GK,2,1,Right,"175cm / 5'9""",66kg / 146lb,,28,Canada,Arkema PL,FC Nantes,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emily-burns/265970,71,68,67,74,78,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265970_en.webp
275964,3227,Rosa van Gool,F,73,68,64,64,70,67,68,69,68,71,68,61,62,42,62,38,72,52,76,72,38,70,70,60,76,73,64,74,53,59,75,62,66,72,67,66,CM,3,3,Right,"162cm / 5'4""",56kg / 123lb,,22,Holland,Barclays WSL,Everton,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rosa-van-gool/275964,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275964_en.webp
272021,3234,María Valenzuela,F,73,73,71,75,73,36,72,36,36,8,8,56,10,9,12,10,30,12,15,25,10,14,56,44,72,15,33,17,12,10,18,20,45,17,34,20,GK,2,1,Right,"174cm / 5'9""",79kg / 174lb,,23,Spain,Liga F Moeve,Badalona Women,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maria-valenzuela/272021,73,71,75,72,73,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272021_en.webp
79732,3236,Mária Mikolajová,F,73,67,64,68,63,72,65,66,67,53,62,70,69,52,62,64,58,67,75,71,63,57,70,72,69,66,62,77,54,72,76,69,62,73,59,72,CDM,3,3,Left,"168cm / 5'6""",60kg / 132lb,['CM'],26,Slovakia,GPFBL,Hamburger SV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maria-mikolajova/79732,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79732_en.webp
265007,3249,Anna Gerhardt,F,73,67,59,69,70,71,63,69,65,50,62,63,58,39,50,73,66,56,70,71,63,67,77,58,74,74,64,67,67,74,75,64,69,76,59,56,LB,3,3,Left,"167cm / 5'6""",57kg / 126lb,"['RB', 'LM']",27,Germany,GPFBL,1. FC Köln,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anna-gerhardt/265007,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265007_en.webp
265973,3250,Faustine Bataillard,F,73,69,55,64,70,74,67,70,69,64,59,48,56,39,53,52,59,45,77,69,45,68,69,71,67,74,63,69,72,71,79,75,75,72,63,68,CDM,3,2,Right,"170cm / 5'7""",63kg / 139lb,['CB'],21,France,Arkema PL,AS Saint Étienne,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/faustine-bataillard/265973,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265973_en.webp
272061,3251,Paola Ulloa,F,73,73,73,70,73,41,69,41,41,7,7,53,8,7,11,11,27,10,30,23,10,11,55,44,73,12,33,14,11,9,17,17,47,17,37,18,GK,2,1,Right,"164cm / 5'5""",60kg / 132lb,,29,Spain,Liga F Moeve,Madrid CFF,"['Footwork', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paola-ulloa/272061,73,73,70,69,73,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272061_en.webp
277544,3252,Hildur Antonsdóttir,F,73,61,57,69,68,69,75,59,63,67,53,62,60,54,58,57,72,54,77,71,52,66,57,58,75,75,69,72,70,64,73,65,77,70,81,64,CDM,3,3,Right,"165cm / 5'5""",62kg / 137lb,['CM'],30,Iceland,Liga F Moeve,Madrid CFF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hildur-antonsdottir/277544,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277544_en.webp
265006,3264,Vanessa Leimenstoll,F,73,79,71,68,74,45,61,75,83,76,73,68,71,75,62,70,68,61,71,60,61,74,73,65,77,76,66,42,66,42,41,48,78,38,72,56,RM,2,3,Right,"167cm / 5'6""",58kg / 128lb,"['ST', 'RW']",25,Germany,GPFBL,1. FC Köln,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vanessa-leimenstoll/265006,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265006_en.webp
272994,3266,Mandy McGlynn,F,73,69,73,74,73,36,73,36,35,8,6,56,7,7,16,10,61,12,19,34,12,7,28,47,74,12,28,9,14,9,11,11,45,22,32,14,GK,2,1,Right,"175cm / 5'9""",61kg / 134lb,,27,United States,NWSL,Utah Royals FC,"['Footwork', 'Long Ball Pass', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mandy-mc-glynn/272994,69,73,74,73,73,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272994_en.webp
70145,3287,Momoko Tanikawa,F,73,70,66,70,71,52,66,69,71,78,70,63,60,46,69,59,76,60,75,73,50,72,68,61,70,75,60,63,45,48,55,39,62,71,68,54,CAM,5,3,Right,"169cm / 5'7""",57kg / 126lb,['CM'],20,Japan,GPFBL,FC Bayern München,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/momoko-tanikawa/70145,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70145_en.webp
248751,3295,Teagan Micah,F,73,71,72,76,73,30,73,33,26,5,8,57,8,5,14,12,38,10,19,26,12,9,28,51,71,18,26,7,9,8,13,11,45,37,40,32,GK,3,1,Right,"176cm / 5'9""",64kg / 141lb,,28,Australia,Arkema PL,OL Lyonnes,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/teagan-micah/248751,71,72,76,73,73,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248751_en.webp
265083,3297,Ally Gudorf,F,73,76,44,64,69,73,69,73,79,48,43,50,41,35,45,72,55,42,72,61,48,68,70,80,67,68,66,70,64,76,73,75,75,63,70,74,RB,3,2,Right,"158cm / 5'2""",54kg / 119lb,['RM'],24,Germany,GPFBL,SC Freiburg,['Anticipate'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ally-gudorf/265083,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265083_en.webp
265096,3298,Grace Kazadi,F,73,73,47,65,72,71,67,75,71,61,45,58,42,40,41,69,55,35,75,64,61,69,73,76,70,75,68,70,65,70,75,69,74,71,66,65,RB,3,2,Right,"163cm / 5'4""",58kg / 128lb,['RM'],25,France,Arkema PL,Strasbourg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/grace-kazadi/265096,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265096_en.webp
267299,3299,Julie Doyle,F,73,78,70,70,70,45,62,75,80,73,72,70,67,61,68,69,70,58,74,68,65,70,71,58,72,71,65,47,68,48,34,39,73,68,60,58,RM,3,3,Right,"173cm / 5'8""",62kg / 137lb,"['LM', 'RW']",27,United States,NWSL,Orlando Pride,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julie-doyle/267299,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267299_en.webp
268505,3300,Tess Boade,F,73,72,68,72,76,58,49,71,73,74,70,68,67,62,59,69,72,48,79,67,67,77,73,79,71,79,63,68,66,37,69,58,57,74,32,56,CM,3,4,Right,"162cm / 5'4""",65kg / 143lb,['CAM'],27,United States,NWSL,Bay FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tess-boade/268505,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268505_en.webp
273467,3301,Michelle Cooper,F,73,74,69,73,71,42,66,72,75,75,69,69,67,68,64,68,77,59,79,70,51,70,68,74,68,77,53,41,58,38,43,41,71,67,67,59,RW,3,3,Right,"160cm / 5'3""",66kg / 146lb,['RM'],23,United States,NWSL,KC Current,['Enforcer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michelle-cooper/273467,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273467_en.webp
244890,3311,Aurora Mikalsen,F,73,73,70,68,74,37,72,38,35,10,11,51,12,12,17,13,53,13,24,26,17,12,39,46,69,18,41,13,13,13,13,13,49,31,44,21,GK,1,1,Left,"173cm / 5'8""",65kg / 143lb,,30,Norway,GPFBL,1. FC Köln,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aurora-mikalsen/244890,73,70,68,72,74,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244890_en.webp
265028,3312,Vanessa Fischer,F,73,73,70,73,72,35,71,39,29,5,10,55,15,13,51,13,70,23,59,38,17,13,28,49,72,14,29,25,6,22,14,12,53,41,52,31,GK,2,1,Right,"182cm / 6'0""",68kg / 150lb,,27,Germany,GPFBL,SV Werder Bremen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vanessa-fischer/265028,73,70,73,71,72,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265028_en.webp
266907,3313,Rachael Laws,F,73,71,72,71,73,33,74,33,32,11,7,53,11,7,21,19,60,11,33,34,14,8,36,56,73,21,43,16,7,16,11,12,58,32,66,22,GK,3,1,Right,"175cm / 5'9""",66kg / 146lb,,35,England,Barclays WSL,Liverpool,"['Cross Claimer', 'Long Ball Pass', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rachael-laws/266907,71,72,71,74,73,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266907_en.webp
267202,3314,Madison Hammond,F,73,69,51,68,67,74,65,72,66,51,46,60,57,42,42,67,67,56,72,67,60,64,65,61,74,73,67,71,65,75,78,77,71,73,60,66,CDM,3,2,Right,"173cm / 5'8""",62kg / 137lb,"['CM', 'CB']",28,United States,NWSL,Angel City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/madison-hammond/267202,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267202_en.webp
272146,3315,Kanteh,F,73,81,71,65,75,33,69,81,81,74,72,70,69,82,65,58,71,69,69,58,65,75,80,62,70,80,60,28,61,40,20,32,82,59,76,59,ST,3,4,Right,"168cm / 5'6""",63kg / 139lb,"['RW', 'CAM']",28,Spain,Liga F Moeve,Sevilla FC,['Rapid'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kanteh/272146,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272146_en.webp
275820,3316,Tereza Krejčiříková,F,73,69,47,70,64,71,73,69,69,38,41,57,52,41,64,68,65,63,74,71,71,59,58,63,77,71,72,74,65,72,70,67,75,72,73,76,CDM,3,3,Right,"165cm / 5'5""",62kg / 137lb,"['CM', 'RM']",29,Czech Republic,Ceska Liga Žen,Slavia Praha,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tereza-krejcirikova/275820,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275820_en.webp
275919,3317,Emma Jansson,F,73,64,63,68,71,63,65,65,64,73,68,50,68,37,57,59,74,55,74,72,39,73,57,68,75,75,55,73,65,58,63,54,70,70,66,55,CM,3,2,Right,"163cm / 5'4""",57kg / 126lb,['CAM'],29,Sweden,Sverige Liga,FC Rosengård,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emma-jansson/275919,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275919_en.webp
276507,3318,Loreen Bender,F,73,74,68,68,79,50,55,77,72,69,72,68,64,66,55,70,73,52,69,61,67,80,84,59,64,83,63,49,54,42,59,45,64,57,54,52,RM,3,4,Right,"168cm / 5'6""",57kg / 126lb,['RW'],20,Germany,GPFBL,Leverkusen,"['Inventive', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/loreen-bender/276507,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276507_en.webp
265051,3341,Nina Räcke,F,73,63,52,68,64,72,73,57,68,59,52,59,49,40,48,60,70,52,72,78,58,65,50,67,73,65,71,73,76,75,69,68,82,64,79,69,CB,2,2,Right,"174cm / 5'9""",65kg / 143lb,,24,Germany,GPFBL,Hamburger SV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nina-racke/265051,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265051_en.webp
265383,3342,Jenny Hipp,F,73,59,65,71,69,61,67,67,52,73,67,57,66,46,77,63,74,74,75,71,52,69,53,66,75,73,68,73,49,49,71,54,62,73,65,66,CM,2,2,Right,"165cm / 5'5""",56kg / 123lb,['CDM'],28,Germany,GPFBL,Union Berlin,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jenny-hipp/265383,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265383_en.webp
267365,3343,Simone Charley,F,73,66,75,70,70,42,69,70,63,73,76,74,75,74,65,61,69,69,79,68,58,70,56,50,72,76,77,42,77,37,38,37,80,71,66,71,ST,3,3,Right,"173cm / 5'8""",64kg / 141lb,['RM'],31,United States,NWSL,Orlando Pride,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/simone-charley/267365,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267365_en.webp
275576,3345,María Miralles,F,73,72,70,71,73,32,74,32,33,6,10,53,6,6,13,14,34,12,21,17,11,13,22,31,66,18,15,11,9,7,14,11,43,23,33,17,GK,2,1,Right,"159cm / 5'3""",60kg / 132lb,,28,Spain,Liga F Moeve,DUX Logroño,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maria-miralles/275576,72,70,71,74,73,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275576_en.webp
276284,3346,Frederikke Thøgersen,F,73,70,50,68,65,71,68,70,70,43,56,52,41,27,56,73,55,54,75,70,67,60,63,68,68,73,65,68,68,76,72,66,72,71,65,70,RB,3,3,Right,"163cm / 5'4""",58kg / 128lb,['RM'],30,Denmark,Calcio A Femminile,Roma,"['Anticipate', 'Dead Ball']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/frederikke-th-gersen/276284,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276284_en.webp
277278,3347,Natalia Padilla Bidas,F,73,78,71,62,72,45,64,77,78,76,78,65,64,56,72,68,64,52,65,49,50,74,77,37,71,75,62,38,47,42,54,38,66,65,64,60,RW,3,3,Right,"174cm / 5'9""",60kg / 132lb,"['ST', 'LW', 'RM']",23,Poland,GPFBL,FC Bayern München,['Rapid'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/natalia-padilla-bidas/277278,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277278_en.webp
265253,3358,Asmita Ale,F,73,68,51,68,64,73,67,65,70,59,54,54,42,35,55,72,59,55,74,67,62,58,69,76,70,71,56,74,69,73,75,72,72,61,69,68,LB,3,2,Right,"166cm / 5'5""",59kg / 130lb,"['RB', 'LM']",24,England,Barclays WSL,Leicester City,"['Anticipate', 'Jockey', 'Long Throw']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/asmita-ale/265253,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265253_en.webp
264908,3372,Anna Klink,F,73,71,70,69,75,31,74,28,36,10,22,52,10,17,46,33,55,18,46,42,22,24,30,55,74,27,46,23,33,25,19,18,65,35,68,33,GK,3,1,Right,"176cm / 5'9""",63kg / 139lb,,31,Germany,GPFBL,FC Bayern München,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anna-klink/264908,71,70,69,74,75,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264908_en.webp
273406,3373,Naomi Mégroz,F,73,63,59,63,63,74,68,65,62,46,64,55,60,29,59,71,50,58,74,49,51,54,60,56,72,76,60,73,74,74,77,71,76,65,69,65,CB,3,2,Right,"168cm / 5'6""",59kg / 130lb,"['CDM', 'LB']",27,Switzerland,Schweizer Damen Liga,FC Zürich,['Bruiser'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/naomi-megroz/273406,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273406_en.webp
246223,3380,Jody Brown,F,73,76,76,62,72,43,60,75,77,70,83,75,70,73,58,68,68,45,61,60,49,68,78,83,73,75,68,21,70,22,64,61,72,77,58,39,ST,5,3,Right,"163cm / 5'4""",57kg / 126lb,"['LM', 'LW']",23,Jamaica,Arkema PL,Marseille,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jody-brown/246223,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246223_en.webp
264923,3386,Lara Marti,F,73,72,49,61,65,73,69,73,71,40,45,61,50,43,51,63,39,39,73,65,59,59,75,54,73,73,62,72,68,74,74,71,78,72,72,56,LB,2,2,Right,"162cm / 5'4""",56kg / 123lb,['LM'],26,Switzerland,GPFBL,RB Leipzig,['Block'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lara-marti/264923,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264923_en.webp
265115,3387,Lena Pauels,F,73,72,72,69,73,31,72,32,29,8,13,52,19,5,20,11,51,16,27,18,11,10,33,34,69,20,42,15,6,11,13,11,56,36,60,29,GK,3,1,Right,"176cm / 5'9""",66kg / 146lb,,28,Germany,Liga Portugal Feminino,SL Benfica,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lena-pauels/265115,72,72,69,72,73,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265115_en.webp
268261,3388,Aïrine Fontaine,F,73,73,70,68,76,41,61,77,70,71,69,68,77,61,57,67,68,55,74,66,58,77,77,60,70,80,69,37,46,44,41,35,66,66,63,49,RM,2,3,Left,"168cm / 5'6""",61kg / 134lb,"['LM', 'RW']",21,France,Arkema PL,Dijon FCO,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/airine-fontaine/268261,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268261_en.webp
73028,3409,Caroline Kehrer,F,73,72,73,58,69,45,69,71,72,74,76,73,71,62,63,63,44,55,71,47,42,67,66,59,72,74,67,34,73,31,60,35,81,65,71,64,ST,2,2,Right,"177cm / 5'10""",61kg / 134lb,,28,Canada,GPFBL,Leverkusen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/caroline-kehrer/73028,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73028_en.webp
253741,3416,Rachele Baldi,F,73,71,70,73,73,28,71,26,31,6,8,55,6,6,15,14,25,10,29,30,13,10,40,47,73,25,36,12,11,7,10,13,63,30,77,28,GK,3,1,Right,"175cm / 5'9""",70kg / 154lb,,31,Italy,Calcio A Femminile,Roma,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rachele-baldi/253741,71,70,73,71,73,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253741_en.webp
265012,3421,Karen Holmgaard,F,73,52,55,67,64,74,74,54,51,50,56,56,53,43,59,52,70,55,77,73,40,62,57,39,67,70,72,70,77,74,75,73,80,66,76,75,CDM,3,2,Right,"180cm / 5'11""",63kg / 139lb,"['RB', 'CB', 'CM']",27,Denmark,Barclays WSL,Everton,['Precision Header'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/karen-holmgaard/265012,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265012_en.webp
268475,3422,Lisa Fjeldstad Naalsund,F,73,53,59,66,71,68,69,54,52,39,57,71,67,34,38,58,63,44,75,73,48,71,59,82,70,75,55,69,43,71,72,68,54,77,66,70,CDM,3,2,Right,"169cm / 5'7""",61kg / 134lb,"['CM', 'CAM']",30,Norway,Barclays WSL,Manchester Utd,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lisa-fjeldstad-naalsund/268475,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268475_en.webp
275895,3425,Oliwia Woś,F,73,64,54,61,62,73,71,66,62,44,62,55,45,27,45,70,47,49,74,49,46,55,60,68,71,73,56,72,75,74,74,70,79,68,73,68,CB,3,2,Left,"183cm / 6'0""",76kg / 168lb,"['LB', 'LM']",26,Poland,GPFBL,1. FC Nürnberg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/oliwia-wos/275895,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275895_en.webp
266923,3429,Leanne Kiernan,F,73,81,76,64,76,28,59,82,80,79,77,75,76,75,71,60,63,65,73,51,63,78,78,69,68,77,59,25,52,32,19,21,65,70,52,59,ST,4,3,Right,"164cm / 5'5""",52kg / 115lb,"['RM', 'RW']",26,Republic of Ireland,Barclays WSL,Liverpool,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leanne-kiernan/266923,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266923_en.webp
273158,3430,Daniela Arias,F,73,60,55,55,69,75,70,63,58,30,59,62,48,31,64,31,48,51,72,59,44,68,61,67,70,74,66,74,79,78,74,71,81,69,71,65,CB,2,2,Right,"174cm / 5'9""",65kg / 143lb,,31,Colombia,NWSL,San Diego Wave,['Precision Header'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daniela-arias/273158,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273158_en.webp
275765,3431,Alba Pérez,F,73,69,42,70,66,72,65,70,69,41,38,55,39,34,50,72,66,40,76,72,52,63,65,61,67,71,61,76,62,74,73,68,70,74,64,54,RB,2,2,Right,"170cm / 5'7""",62kg / 137lb,['CB'],25,Spain,Liga F Moeve,Granada CF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alba-perez/275765,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275765_en.webp
265681,3435,Samantha van Diemen,F,73,69,35,68,68,73,70,68,70,54,38,31,27,30,34,67,65,25,77,70,60,67,61,65,70,73,58,73,72,74,72,70,79,61,74,71,CB,3,2,Right,"170cm / 5'7""",60kg / 132lb,,24,Dominican Republic,Calcio A Femminile,Roma,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/samantha-van-diemen/265681,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265681_en.webp
277813,3437,Daliyah de Klonia,F,73,74,45,59,65,72,68,71,76,48,45,55,35,32,55,67,42,50,72,48,43,62,68,57,72,72,54,74,67,72,73,71,74,68,66,69,RB,2,2,Right,"165cm / 5'5""",57kg / 126lb,['RM'],21,Holland,Nederland Vrouwen Liga,Ajax,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daliyah-de-klonia/277813,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277813_en.webp
268302,3442,Ava Cook,F,73,74,71,68,71,38,60,75,73,78,76,64,67,76,66,60,61,57,78,72,51,73,69,35,75,76,57,33,75,37,32,36,80,52,67,45,LM,3,3,Left,"178cm / 5'10""",65kg / 143lb,['LW'],27,United States,NWSL,Chicago Stars FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ava-cook/268302,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268302_en.webp
275768,3443,Cristina Postigo,F,73,68,39,66,63,72,74,69,67,47,34,49,37,40,51,65,59,42,75,68,48,56,64,62,71,72,71,70,70,74,72,71,79,71,78,64,RB,2,2,Right,"168cm / 5'6""",70kg / 154lb,['CB'],27,Spain,Liga F Moeve,Granada CF,"['Long Throw', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cristina-postigo/275768,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275768_en.webp
265336,3450,Poppy Pattinson,F,73,69,49,67,62,71,63,68,69,45,43,57,55,41,50,77,49,65,73,60,77,54,67,52,71,73,63,70,78,74,68,66,78,70,62,53,LB,3,2,Left,"166cm / 5'5""",60kg / 132lb,"['LM', 'LW']",25,England,Barclays WSL,London City,['Jockey'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/poppy-pattinson/265336,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265336_en.webp
266092,3451,Imani Dorsey,F,73,69,46,63,68,73,62,68,70,41,44,49,50,45,43,73,51,58,67,58,67,68,62,42,69,74,67,69,68,73,76,74,68,66,58,63,LB,3,3,Left,"170cm / 5'7""",62kg / 137lb,['LM'],30,United States,NWSL,Utah Royals FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/imani-dorsey/266092,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266092_en.webp
265027,3475,Teninsoun Sissoko,F,73,60,46,63,59,74,75,59,61,56,43,59,36,39,53,58,59,33,72,69,48,59,35,54,73,66,65,68,73,75,76,73,73,66,82,68,CB,2,2,Right,"173cm / 5'8""",65kg / 143lb,,33,France,Arkema PL,Paris FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/teninsoun-sissoko/265027,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265027_en.webp
72562,3491,Jasmin Janning,F,73,73,69,67,74,19,71,20,17,11,15,50,11,16,16,11,33,14,16,18,18,12,20,28,72,11,15,12,13,11,13,15,39,15,30,19,GK,2,1,Right,"173cm / 5'8""",61kg / 134lb,,20,Germany,GPFBL,Carl Zeiss Jena,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jasmin-janning/72562,73,69,67,71,74,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72562_en.webp
276511,3498,Laís Araújo,F,73,64,38,63,66,73,69,58,68,48,38,41,33,26,42,53,53,38,76,71,52,66,43,48,69,76,67,70,73,74,74,72,75,62,71,71,CB,3,2,Right,"173cm / 5'8""",56kg / 123lb,"['CDM', 'LB']",30,Brazil,Liga Portugal Feminino,SL Benfica,"['Jockey', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lais-araujo/276511,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276511_en.webp
258914,3502,Loreta Kullashi,F,73,67,73,62,73,33,64,68,66,76,73,73,72,69,68,50,64,58,74,49,65,73,67,74,77,75,72,32,72,29,29,24,76,55,69,58,ST,4,3,Right,"171cm / 5'7""",57kg / 126lb,,26,Sweden,Liga F Moeve,Badalona Women,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/loreta-kullashi/258914,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258914_en.webp
